-0.0091263, -5.23469e-06, -0.037175, 0.000383589, -0.0010222, -0.127233, 2.00781e-06, 3.63647e-10, 195.524,-10.81
-0.00883605, -3.90732e-05, -0.0352763, -0.126307, -0.00181751, -0.221534, -0.000632504, 1.72423e-09, 665.983,-41.8523
-0.00817265, 7.12902e-05, -0.028319, -0.309212, 0.00857592, -0.559748, -0.00288663, 9.17753e-09, 962.164,-68.4357
-0.00683182, -0.000192962, -0.0151986, -0.509804, -0.0841937, -0.983632, -0.00709262, 8.43538e-10, 1171.38,-70.4852
-0.00504744, -0.00252233, 0.00386445, -0.695294, -0.372917, -1.43382, -0.0132232, -9.64692e-06, 1333.61,-27.5101
-0.00270524, -0.00780496, 0.0277949, -0.846177, -0.632553, -1.70356, -0.0210366, 1.76722e-05, 1418.95,21.2362
-0.00169226, -0.0146205, 0.0546612, -0.936989, -0.704015, -1.61259, -0.0300373, 8.34788e-05, 1395.53,50.7766
-0.00277234, -0.0215192, 0.0822774, -0.975465, -0.633332, -1.10014, -0.0396929, 0.000319287, 1257.75,70.125
-0.0101801, -0.0280808, 0.108439, -0.944146, -0.798322, -0.38893, -0.0493097, 0.000979839, 1046.63,146.432
-0.020528, -0.0415624, 0.132657, -0.924271, -1.91518, 0.0361705, -0.0585488, 0.00228314, 928.587,426.447
-0.0331113, -0.0718208, 0.151938, -0.894682, -3.2984, 1.23593, -0.0666277, 0.00333865, 124.85,995.029
-0.0131562, -0.105206, 0.173525, -1.05279, -3.25664, 1.76746, -0.0764397, 0.00425482, -164.749,1206.99
0.0517358, -0.128173, 0.194767, -1.03964, -1.59513, 2.15753, -0.0869457, 0.00552197, -481.074,732.457
0.145331, -0.13906, 0.213272, -0.967628, -0.502454, 2.30277, -0.0965402, 0.00748566, -172.164,446.915
0.272704, -0.137203, 0.229715, -0.895991, 0.66821, 2.28481, -0.105485, 0.010483, -1465.13,21.4561
0.414709, -0.12995, 0.243165, -0.748252, 0.736175, 2.50813, -0.113275, 0.0135506, -500.504,76.5498
0.571414, -0.119371, 0.253809, -0.647712, 1.31051, 2.23708, -0.119899, 0.0163835, -1793.4,-193.815
0.747042, -0.104807, 0.261399, -0.510089, 1.58541, 2.30726, -0.125404, 0.0185813, -71.468,-202.576
0.938408, -0.0812062, 0.265928, -0.503744, 2.91323, 2.54356, -0.130288, 0.0206466, -1964.5,-963.353
1.14347, -0.0499342, 0.266421, -0.354345, 3.30476, 2.71271, -0.134369, 0.0226882, -2309.21,-1698.04
1.26796, -0.0124872, 0.260332, -0.00526982, 3.60866, 2.11056, -0.134594, 0.0203867, -1694.13,-1399.42
1.44998, 0.0208957, 0.253638, -0.102662, 3.1855, 1.69142, -0.135196, 0.0160762, -1529.39,-1265.18
1.68723, 0.0472989, 0.246743, -0.108935, 2.23174, 1.56867, -0.136113, 0.0102161, -1278.79,-998.089
1.96535, 0.061056, 0.240463, -0.121939, 0.908887, 1.22582, -0.136924, 0.0026294, 218.384,-248.035
2.23975, 0.0669738, 0.24002, -0.341233, 0.681264, 0.94933, -0.138894, -0.00565868, 64.8576,-308.481
2.48946, 0.0707092, 0.246934, -0.536068, 0.0744966, -0.185142, -0.142962, -0.0128583, 746.714,-162.776
2.75147, 0.0647599, 0.263835, -0.85339, -0.986613, 0.0175204, -0.149809, -0.0187533, 804.146,80.0587
3.01009, 0.0536979, 0.293075, -1.05695, -1.16001, -0.126102, -0.159158, -0.0241407, 896.016,136.908
3.24736, 0.0413433, 0.337288, -1.27393, -1.27112, -0.169207, -0.170642, -0.0298033, 941.474,193.489
3.46285, 0.0302281, 0.399143, -1.48217, -0.83044, -0.253656, -0.184321, -0.0353012, 957.442,132.013
3.65947, 0.0285852, 0.479941, -1.68799, 0.39717, -0.254314, -0.200146, -0.0404718, 927.245,-143.073
3.84533, 0.0425841, 0.577732, -1.89805, 2.14906, 0.166944, -0.218038, -0.0451002, 821.815,-647.955
4.02638, 0.0741509, 0.680061, -1.96722, 4.18863, 1.5886, -0.237086, -0.0489516, 476.468,-1421.34
4.20673, 0.123823, 0.774342, -1.77971, 5.8669, 2.10643, -0.255731, -0.0509766, 96.4446,-2277.61
4.38141, 0.185388, 0.844866, -1.42444, 7.03509, 3.33415, -0.271756, -0.0511813, -180.092,-2877.4
4.54387, 0.253812, 0.888116, -1.0737, 7.325, 4.67431, -0.284578, -0.0499823, 1149.87,-2705.46
4.67749, 0.322668, 0.917467, -0.968775, 7.98547, 5.02995, -0.295593, -0.0485994, 509.051,-3354.49
5.12375, 0.349945, 0.956583, -2.32752, 2.17487, 6.74362, -0.315039, -0.0497847, 1170.45,-34.0739
5.68161, 0.35441, 1.00904, -2.3884, 0.866627, 6.53612, -0.338549, -0.0542305, -944.148,-601.942
6.20724, 0.357142, 1.0573, -2.32769, 1.11954, 7.84305, -0.361736, -0.0592751, -397.827,-520.922
6.71246, 0.360313, 1.09556, -2.1807, 1.37159, 8.44664, -0.384003, -0.0637257, 579.651,-169.545
7.18732, 0.357332, 1.13727, -2.22769, 0.375725, 7.79002, -0.405761, -0.0682926, -790.328,-29.4417
7.69444, 0.345123, 1.1849, -2.4148, -1.22673, 8.67107, -0.429084, -0.0718235, -1387.06,637.426
8.24495, 0.328635, 1.23019, -2.27056, -1.59069, 9.53837, -0.452941, -0.0741143, 2358.99,-670.031
8.76649, 0.309933, 1.28206, -2.37548, -1.60715, 8.53583, -0.476479, -0.0764887, -537.641,871.544
9.12433, 0.281779, 1.33926, -0.660439, -4.84817, 7.38523, -0.495195, -0.0778426, -569.167,1980.28
9.20522, 0.238227, 1.39835, -0.708108, -2.33263, 5.40522, -0.50261, -0.0783763, -418.551,1216.52
9.34379, 0.216013, 1.45964, -0.545837, -2.33391, 5.05262, -0.509788, -0.07506, -517.38,1360.93
9.50124, 0.196046, 1.52338, -0.376904, -2.05789, 4.79757, -0.515153, -0.0717268, 681.511,1130.51
9.66701, 0.18439, 1.58579, -0.364789, -1.19011, 2.06192, -0.519732, -0.0673063, 2615.86,-842.851
9.82747, 0.169727, 1.66603, -0.36476, -1.84693, 1.2405, -0.52436, -0.063118, -225.713,655.334
9.98788, 0.143682, 1.72663, -0.293223, -2.95784, 1.46839, -0.528046, -0.0615031, -23959,2107.7
10.1877, 0.115241, 1.73939, -0.693436, -3.43633, 3.02285, -0.53332, -0.0611296, 116.736,1309.25
10.4095, 0.0804275, 1.72029, -0.580748, -3.56449, 2.60662, -0.539776, -0.0597528, -515.341,1769.2
10.6512, 0.0639969, 1.69934, -0.402634, -1.47495, -0.69337, -0.544763, -0.0549185, -10.952,662.308
10.9239, 0.0523032, 1.67712, -0.356987, -1.23819, -0.925818, -0.548925, -0.0491498, 186.499,541.668
11.2127, 0.0418779, 1.65718, -0.321585, -0.673721, -1.1599, -0.552515, -0.0436844, 702.702,243.342
11.5122, 0.0322421, 1.64836, -0.182558, -1.03172, -1.80831, -0.555143, -0.0382519, -1067.44,303.335
11.8291, 0.0215149, 1.6357, -0.404874, -1.57671, -1.06474, -0.558316, -0.0331191, -574.195,540.473
12.1727, 0.0078344, 1.60706, -0.533016, -2.09634, -0.655617, -0.563235, -0.0279951, 239.887,823.369
12.5449, -0.0106003, 1.57346, -0.6112, -2.04328, -0.729739, -0.568986, -0.0221909, -1609.7,1027.16
12.9498, -0.0295522, 1.5315, -0.741795, -1.99779, -0.0549114, -0.575772, -0.0164477, -857.91,1024.12
13.3038, -0.0477764, 1.47576, 2.03266, 3.19172, -2.40548, -0.580308, -0.0113775, -545.999,-1430.4
12.9748, -0.00882836, 1.40544, 1.94847, 2.84672, -2.27423, -0.560275, -0.0124467, -108.357,-1304.24
12.7024, 0.0228031, 1.32577, 1.59353, 2.07266, -2.2925, -0.542673, -0.0123806, -511.934,-1040.78
12.515, 0.0428889, 1.24854, 1.31535, 0.890331, -2.57412, -0.528705, -0.0115556, -383.431,-503.194
12.383, 0.0535724, 1.18096, 1.20751, -0.0870736, -3.12849, -0.516227, -0.0117476, -440,-100.187
12.2789, 0.0584847, 1.12716, 1.25019, -0.540515, -4.07335, -0.503874, -0.0132988, -747.658,66.9351
