0, 0, 2.77556e-16, 0, 0, 0, 0, 0, 15.1634, -1.11612
0, 0, 2.77556e-16, -0.0957653, -0.0020741, 0.151634, 0, 0, 13.9885, -1.10432
-0.000957653, -2.0741e-05, 0.00151634, -0.184111, -0.00397929, 0.291519, -0.000957653, 0, 12.8714, -1.0919
-0.00279876, -6.05339e-05, 0.00443153, -0.26532, -0.00553446, 0.420233, -0.00279876, 3.81865e-08, 11.8096, -1.07897
-0.00545196, -0.000115878, 0.00863386, -0.339668, -0.00660836, 0.53833, -0.00545196, 1.98795e-07, 10.8008, -1.06568
-0.00884864, -0.000181962, 0.0140172, -0.407419, -0.00711318, 0.646338, -0.00884864, 5.92397e-07, 9.84239, -1.05212
-0.0129228, -0.000253094, 0.0204805, -0.468827, -0.00699861, 0.744761, -0.0129228, 1.33375e-06, 8.93201, -1.0384
-0.0176111, -0.00032308, 0.0279281, -0.524137, -0.00624637, 0.834082, -0.0176111, 2.52032e-06, 8.06728, -1.02461
-0.0228525, -0.000385544, 0.036269, -0.573581, -0.0048652, 0.914754, -0.0228525, 4.2137e-06, 7.24591, -1.01082
-0.0285883, -0.000434196, 0.0454165, -0.617382, -0.00288624, 0.987213, -0.0285883, 6.42511e-06, 6.46568, -0.997104
-0.0347621, -0.000463058, 0.0552886, -0.655755, -0.000358778, 1.05187, -0.0347621, 9.10575e-06, 5.72452, -0.983537
-0.0413197, -0.000466646, 0.0658073, -0.688903, 0.00265379, 1.10912, -0.0413197, 1.21423e-05, 5.02045, -0.97016
-0.0482087, -0.000440108, 0.0768985, -0.717023, 0.00607764, 1.15932, -0.0482087, 1.5357e-05, 4.35163, -0.957027
-0.0553789, -0.000379332, 0.0884917, -0.740304, 0.00983201, 1.20284, -0.0553789, 1.85127e-05, 3.71633, -0.944178
-0.062782, -0.000281012, 0.10052, -0.758927, 0.0138323, 1.24, -0.062782, 2.13209e-05, 3.11296, -0.931653
-0.0703712, -0.000142688, 0.11292, -0.773067, 0.017993, 1.27113, -0.0703712, 2.34536e-05, 2.54004, -0.919482
-0.0781019, 3.72415e-05, 0.125631, -0.782894, 0.0222301, 1.29653, -0.0781019, 2.45567e-05, 1.9962, -0.907687
-0.0859308, 0.000259542, 0.138597, -0.788572, 0.0264632, 1.31649, -0.0859308, 2.42651e-05, 1.4802, -0.896289
-0.0938165, 0.000524174, 0.151762, -0.790261, 0.0306175, 1.33129, -0.0938165, 2.22184e-05, 0.990892, -0.885301
-0.101719, 0.000830349, 0.165074, -0.788117, 0.0346249, 1.3412, -0.101719, 1.80761e-05, 0.527225, -0.874734
-0.1096, 0.0011766, 0.178487, -0.782292, 0.0384249, 1.34647, -0.1096, 1.1532e-05, 0.0882392, -0.864591
-0.117423, 0.00156085, 0.191951, -0.772935, 0.0419657, 1.34736, -0.117423, 2.32753e-06, -0.326925, -0.854875
-0.125153, 0.0019805, 0.205425, -0.760194, 0.0452039, 1.34409, -0.125153, -9.7368e-06, -0.719086, -0.845582
-0.132755, 0.00243254, 0.218866, -0.744212, 0.0481046, 1.3369, -0.132754, -2.47925e-05, -1.08896, -0.836708
-0.140197, 0.00291359, 0.232235, -0.72513, 0.0506416, 1.32601, -0.140197, -4.28957e-05, -1.43722, -0.828243
-0.147448, 0.00342001, 0.245495, -0.70309, 0.0527964, 1.31164, -0.147448, -6.4023e-05, -1.7645, -0.820176
-0.154479, 0.00394797, 0.258611, -0.678229, 0.0545577, 1.29399, -0.154479, -8.80687e-05, -2.07135, -0.8125
-0.161261, 0.00449355, 0.271551, -0.650685, 0.0559209, 1.27328, -0.161261, -0.000114845, -2.35831, -0.805195
-0.167768, 0.00505276, 0.284284, -0.620592, 0.0568874, 1.24969, -0.167768, -0.000144084, -2.62589, -0.798252
-0.173974, 0.00562163, 0.296781, -0.588086, 0.0574634, 1.22343, -0.173974, -0.00017544, -2.87457, -0.791647
-0.179855, 0.00619626, 0.309015, -0.553298, 0.0576596, 1.19469, -0.179854, -0.0002085, -3.10479, -0.785373
-0.185388, 0.00677286, 0.320962, -0.516361, 0.05749, 1.16364, -0.185387, -0.000242784, -3.317, -0.779408
-0.190551, 0.00734776, 0.332598, -0.477404, 0.0569719, 1.13047, -0.190551, -0.000277756, -3.51163, -0.773745
-0.195325, 0.00791748, 0.343903, -0.436557, 0.0561243, 1.09535, -0.195325, -0.000312834, -3.68912, -0.768359
-0.199691, 0.00847872, 0.354857, -0.393947, 0.0549683, 1.05846, -0.19969, -0.000347398, -3.84987, -0.763232
-0.20363, 0.0090284, 0.365441, -0.349701, 0.0535258, 1.01996, -0.203629, -0.000380799, -3.99433, -0.758364
-0.207127, 0.00956366, 0.375641, -0.303941, 0.0518199, 0.980021, -0.207126, -0.000412371, -4.12292, -0.753722
-0.210167, 0.0100819, 0.385441, -0.256792, 0.0498735, 0.938792, -0.210166, -0.000441439, -4.23609, -0.749306
-0.212735, 0.0105806, 0.394829, -0.208374, 0.0477099, 0.896431, -0.212733, -0.000467328, -4.33427, -0.745091
-0.214819, 0.0110577, 0.403793, -0.158806, 0.045352, 0.853089, -0.214817, -0.000489375, -4.41793, -0.741074
-0.216407, 0.0115112, 0.412324, -0.108204, 0.0428225, 0.808909, -0.216405, -0.000506935, -4.48754, -0.73723
-0.217489, 0.0119394, 0.420413, -0.056682, 0.0401433, 0.764034, -0.217487, -0.00051939, -4.54357, -0.733565
-0.218055, 0.0123409, 0.428054, -0.00435252, 0.0373356, 0.718598, -0.218054, -0.000526157, -4.58652, -0.730053
-0.218099, 0.0127142, 0.43524, 0.0486758, 0.0344197, 0.672733, -0.218097, -0.000526694, -4.6169, -0.72669
-0.217612, 0.0130584, 0.441967, 0.102297, 0.0314153, 0.626564, -0.21761, -0.000520506, -4.63521, -0.723461
-0.216589, 0.0133726, 0.448233, 0.156407, 0.0283408, 0.580212, -0.216588, -0.000507148, -4.64198, -0.72036
-0.215025, 0.013656, 0.454035, 0.210906, 0.0252138, 0.533792, -0.215024, -0.000486233, -4.63774, -0.71738
-0.212916, 0.0139081, 0.459373, 0.265698, 0.0220508, 0.487415, -0.212915, -0.000457432, -4.62304, -0.714505
-0.210259, 0.0141286, 0.464247, 0.320689, 0.0188675, 0.441184, -0.210258, -0.00042048, -4.59842, -0.711733
-0.207052, 0.0143173, 0.468659, 0.375788, 0.0156784, 0.3952, -0.207051, -0.000375173, -4.56443, -0.709054
-0.203294, 0.0144741, 0.472611, 0.43091, 0.0124971, 0.349556, -0.203294, -0.000321372, -4.52163, -0.706462
-0.198985, 0.0145991, 0.476106, 0.485972, 0.00933624, 0.30434, -0.198985, -0.000259003, -4.47057, -0.703946
-0.194126, 0.0146924, 0.47915, 0.540894, 0.00620752, 0.259634, -0.194126, -0.000188059, -4.41179, -0.7015
-0.188717, 0.0147545, 0.481746, 0.595601, 0.00312173, 0.215516, -0.188718, -0.000108591, -4.34586, -0.69912
