-0.672022, 0.050824, 0.234486, 0.554263, 2.13214, 1.48054, -0.0646092, 0.0151953, -1736.07,-984.125
-0.592989, 0.0580437, 0.210958, 0.474155, -0.138418, -2.53106, -0.0596191, 0.0141062, 1020.8,-151.065
-0.52022, 0.0626786, 0.191195, 0.239163, 0.198735, -2.82, -0.0561814, 0.014618, 1167.05,-236.713
-0.46759, 0.070355, 0.187411, -0.0356376, 0.394262, -3.0681, -0.0553712, 0.0155147, 1285.17,-293.624
-0.432499, 0.0776585, 0.209242, -0.289908, 0.167096, -3.11213, -0.0571484, 0.0161051, 1330.59,-262.153
-0.410627, 0.0795839, 0.273935, -0.549056, -0.636186, -3.2472, -0.0615314, 0.0164979, 1354.91,-106.105
-0.291534, 0.0784426, 0.347065, -0.345885, -0.449978, -2.69627, -0.0658935, 0.0162497, 1148.42,-103.839
-0.122995, 0.0776715, 0.365266, -0.0555452, -0.188311, -0.915585, -0.0668384, 0.0146563, 694.916,-113.738
0.0407962, 0.0786489, 0.351638, 0.102685, 0.193339, 0.0960545, -0.0663307, 0.0119592, 238.157,-194.615
0.206824, 0.0772598, 0.308824, 0.19406, -0.659837, -0.751787, -0.0640812, 0.0102622, 597.419,-14.4353
0.372027, 0.0679696, 0.291737, -0.114041, -1.46197, -1.03399, -0.0636657, 0.0101091, 823.701,151.036
0.541453, 0.0547479, 0.347382, -0.386981, -1.59957, -1.32372, -0.0663482, 0.0102381, 937.372,207.627
0.713585, 0.0401155, 0.484578, -0.388732, -1.37208, -1.17478, -0.0707361, 0.0102946, 793.383,248.677
0.845659, 0.033504, 0.562381, 0.0193929, -0.177028, 0.499426, -0.0723119, 0.0108659, 7.51716,17.8793
0.924446, 0.0315107, 0.493697, 0.159079, 0.0562567, 1.23272, -0.071047, 0.0127157, -1366.73,-24.146
0.995622, 0.0147041, 0.445964, -0.147776, -1.98118, 1.54475, -0.0716673, 0.0155367, 163.124,654.51
1.07818, -0.0134608, 0.511879, -0.282072, -3.03409, 0.923441, -0.0738845, 0.018445, 61.753,1013.32
1.15503, -0.0455059, 0.609726, -0.201328, -2.36427, 1.40393, -0.07659, 0.0209651, -201.84,890.104
1.13976, -0.064034, 0.516754, 0.0506964, -1.01424, 2.67657, -0.0769859, 0.0240576, 124.241,1537.07
1.01117, -0.0646899, 0.190484, 0.352029, 0.709826, 3.28367, -0.0740801, 0.0286522, -2115.08,-188.051
0.869363, -0.0564311, -0.239362, 0.529219, 1.39678, 3.33823, -0.0692184, 0.033143, -1351.32,-291.677
0.784503, -0.0548518, -0.480308, 0.2508, 0.0173397, 2.21127, -0.065581, 0.0385623, -425.32,187.298
